"codigo","titulo","ano"
"469571",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2024
"469573",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2024
"469577",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2024
"469591",SENTENÇAS JUDICIAIS,2024
"469592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"469593",INDENIZAÇÕES E RESTITUIÇÕES,2024
"469600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"469671",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2024
"469673",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2024
"469677",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2024
"469691",SENTENÇAS JUDICIAIS,2024
"469692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"313041",CONTRIBUIÇÕES,2023
"317111",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2023
"317113",OBRIGAÇÕES PATRONAIS,2023
"317170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"317191",SENTENÇAS JUDICIAIS,2023
"317192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"317194",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2023
"317300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"317370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"317400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"317470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"318004",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"319000",Aplicações Diretas,2023
"319001","APOSENTADORIAS, RESERVA REMUNERADA E REFORMAS",2023
"319003",PENSÕES,2023
"319004",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"319005",OUTROS BENEFÍCIOS PREVIDENCIÁRIOS DO SERVIDOR OU DO MILITAR,2023
"319007",CONTRIBUIÇÃO À ENTIDADES FECHADAS DE PREVIDÊNCIA,2023
"319011",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2023
"319012",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR,2023
"319013",OBRIGAÇÕES PATRONAIS,2023
"319016",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2023
"319017",OUTRAS DESPESAS VARIÁVEIS - PESSOAL MILITAR,2023
"319059",PENSÕES ESPECIAIS,2023
"319067",DEPÓSITOS COMPULSÓRIOS,2023
"319091",SENTENÇAS JUDICIAIS,2023
"319092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"319093",INDENIZAÇÕES E RESTITUIÇÕES,2023
"319094",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2023
"319096",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"319104",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"319113",OBRIGAÇÕES PATRONAIS,2023
"319191",SENTENÇAS JUDICIAIS,2023
"319192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"319194",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2023
"319196",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"319500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"319504",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"319507",CONTRIBUIÇÃO À ENTIDADES FECHADAS DE PREVIDÊNCIA,2023
"319511",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2023
"319513",OBRIGAÇÕES PATRONAIS,2023
"319516",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2023
"319567",DEPÓSITOS COMPULSÓRIOS,2023
"319591",SENTENÇAS JUDICIAIS,2023
"319592",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"319594",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2023
"319596",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"319600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"319604",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"319607",CONTRIBUIÇÃO À ENTIDADES FECHADAS DE PREVIDÊNCIA,2023
"319611",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2023
"319613",OBRIGAÇÕES PATRONAIS,2023
"319616",OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL,2023
"319667",DEPÓSITOS COMPULSÓRIOS,2023
"319691",SENTENÇAS JUDICIAIS,2023
"319692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"319694",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2023
"319696",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"327170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"327300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"327370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"327400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"327470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"329000",Aplicações Diretas,2023
"329021",JUROS SOBRE A DÍVIDA POR CONTRATO,2023
"329022",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2023
"329023","JUROS, DESÁGIOS E DESCONTOS DA DÍVIDA MOBILIÁRIA",2023
"329024",OUTROS ENCARGOS SOBRE A DÍVIDA MOBILIÁRIA,2023
"329025",ENCARGOS SOBRE OPERAÇÕES DE CRÉDITO POR ANTECIPAÇÃO DA RECEITA,2023
"329027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2023
"329091",SENTENÇAS JUDICIAIS,2023
"329092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"329093",INDENIZAÇÕES E RESTITUIÇÕES,2023
"329500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"329521",JUROS SOBRE A DÍVIDA POR CONTRATO,2023
"329522",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2023
"329592",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"329600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"329621",JUROS SOBRE A DÍVIDA POR CONTRATO,2023
"329622",OUTROS ENCARGOS SOBRE A DÍVIDA POR CONTRATO,2023
"329692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"332041",CONTRIBUIÇÕES,2023
"332200",Execução Orçamentária Delegada à União,2023
"332214",DIÁRIAS - CIVIL,2023
"332230",MATERIAL DE CONSUMO,2023
"332235",SERVIÇOS DE CONSULTORIA,2023
"332236",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"332239",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"333041",CONTRIBUIÇÕES,2023
"313041",CONTRIBUIÇÕES,2024
"317111",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2024
"317113",OBRIGAÇÕES PATRONAIS,2024
"317170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"317191",SENTENÇAS JUDICIAIS,2024
"317192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"317194",INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS,2024
"317300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"317370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"317400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"317470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"318004",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"319000",Aplicações Diretas,2024
"319001","APOSENTADORIAS, RESERVA REMUNERADA E REFORMAS",2024
"319003",PENSÕES,2024
"319004",CONTRATAÇÃO POR TEMPO DETERMINADO,2024
"319007",CONTRIBUIÇÃO A ENTIDADES FECHADAS DE PREVIDÊNCIA,2024
"319011",VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,2024
"333081",DISTRIBUIÇÃO CONSTITUCIONAL OU LEGAL DE RECEITAS,2023
"333093",INDENIZAÇÕES E RESTITUIÇÕES,2023
"333141",CONTRIBUIÇÕES,2023
"333192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"333214",DIÁRIAS - CIVIL,2023
"333218",AUXÍLIO FINANCEIRO A ESTUDANTES,2023
"333220",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"333230",MATERIAL DE CONSUMO,2023
"333232","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"333233",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"333235",SERVIÇOS DE CONSULTORIA,2023
"335031","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2023
"335034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"335035",SERVIÇOS DE CONSULTORIA,2023
"335036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"335039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"335041",CONTRIBUIÇÕES,2023
"335043",SUBVENÇÕES SOCIAIS,2023
"335047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"335085",CONTRATO DE GESTÃO,2023
"335092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"335093",INDENIZAÇÕES E RESTITUIÇÕES,2023
"336041",CONTRIBUIÇÕES,2023
"336045",SUBVENÇÕES ECONÔMICAS,2023
"336092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"336783","DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP, EXCETO SUBVENÇÕES ECONÔMICAS, APORTE E FUNDO GARANTIDOR",2023
"336792",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"337041",CONTRIBUIÇÕES,2023
"337092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"337134",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"337170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"337192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"337300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"337370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"337400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"337470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"337541",CONTRIBUIÇÕES,2023
"337641",CONTRIBUIÇÕES,2023
"338004",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"338014",DIÁRIAS - CIVIL,2023
"338030",MATERIAL DE CONSUMO,2023
"338033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"338034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"338035",SERVIÇOS DE CONSULTORIA,2023
"338036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"338037",LOCAÇÃO DE MÃO-DE-OBRA,2023
"338039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"338041",CONTRIBUIÇÕES,2023
"338092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"339000",Aplicações Diretas,2023
"339003",PENSÕES,2023
"339004",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"339006",BENEFÍCIO MENSAL AO DEFICIENTE E AO IDOSO,2023
"339008",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2023
"339009",SALÁRIO-FAMÍLIA,2023
"339010",SEGURO DESEMPREGO E ABONO SALARIAL,2023
"339014",DIÁRIAS - CIVIL,2023
"339015",DIÁRIAS - MILITAR,2023
"339018",AUXÍLIO FINANCEIRO A ESTUDANTES,2023
"339019",AUXÍLIO-FARDAMENTO,2023
"339020",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"339026",OBRIGAÇÕES DECORRENTES DE POLÍTICA MONETÁRIA,2023
"339027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2023
"339028",REMUNERAÇÃO DE COTAS DE FUNDOS AUTÁRQUICOS,2023
"339029",DISTRIBUIÇÃO DE RESULTADO DE EMPRESAS ESTATAIS DEPENDENTES,2023
"339030",MATERIAL DE CONSUMO,2023
"339031","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2023
"339032","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"339034",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"339035",SERVIÇOS DE CONSULTORIA,2023
"339036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"339037",LOCAÇÃO DE MÃO-DE-OBRA,2023
"339038",ARRENDAMENTO MERCANTIL,2023
"339095",INDENIZAÇÃO PELA EXECUÇÃO DE TRABALHOS DE CAMPO,2023
"339098",COMPENSAÇÕES AO RGPS,2023
"339104",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"339128",REMUNERAÇÃO DE COTAS DE FUNDOS AUTÁRQUICOS,2023
"339129",DISTRIBUIÇÃO DE RESULTADO DE EMPRESAS ESTATAIS DEPENDENTES,2023
"339130",MATERIAL DE CONSUMO,2023
"339132","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339135",SERVIÇOS DE CONSULTORIA,2023
"339139",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"339140",Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,2023
"339141",CONTRIBUIÇÕES,2023
"339147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"339162",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2023
"339191",SENTENÇAS JUDICIAIS,2023
"339192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"339193",INDENIZAÇÕES E RESTITUIÇÕES,2023
"339196",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"339197",APORTE PARA COBERTURA DO DÉFICIT ATUARIAL DO RPPS,2023
"339198",COMPENSAÇÕES AO RGPS,2023
"339330",MATERIAL DE CONSUMO,2023
"339332","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339339",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"339430",MATERIAL DE CONSUMO,2023
"339432","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339439",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"339500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"339504",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"333236",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"333239",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"333247",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"333292",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"333293",INDENIZAÇÕES E RESTITUIÇÕES,2024
"334000",Transferências a Municípios,2024
"334041",CONTRIBUIÇÕES,2024
"334081",DISTRIBUIÇÃO CONSTITUCIONAL OU LEGAL DE RECEITAS,2024
"334091",SENTENÇAS JUDICIAIS,2024
"334092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"334093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"334131","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2024
"334141",CONTRIBUIÇÕES,2024
"334192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"334193",INDENIZAÇÕES E RESTITUIÇÕES,2024
"334214",DIÁRIAS - CIVIL,2024
"334218",AUXÍLIO FINANCEIRO A ESTUDANTES,2024
"334230",MATERIAL DE CONSUMO,2024
"334233",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2024
"334235",SERVIÇOS DE CONSULTORIA,2024
"334236",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2024
"334239",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2024
"334247",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"334292",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"334293",INDENIZAÇÕES E RESTITUIÇÕES,2024
"334541",CONTRIBUIÇÕES,2024
"334591",SENTENÇAS JUDICIAIS,2024
"334592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"334641",CONTRIBUIÇÕES,2024
"334691",SENTENÇAS JUDICIAIS,2024
"334692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"469592",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"339508",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2023
"339514",DIÁRIAS - CIVIL,2023
"339518",AUXÍLIO FINANCEIRO A ESTUDANTES,2023
"339520",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"339530",MATERIAL DE CONSUMO,2023
"339531","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2023
"339532","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339533",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"339534",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"339535",SERVIÇOS DE CONSULTORIA,2023
"339536",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"339537",LOCAÇÃO DE MÃO-DE-OBRA,2023
"339538",ARRENDAMENTO MERCANTIL,2023
"339539",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"339541",CONTRIBUIÇÕES,2023
"339545",SUBVENÇÕES ECONÔMICAS,2023
"339546",AUXÍLIO-ALIMENTAÇÃO,2023
"339547",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"339548",OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,2023
"339549",AUXÍLIO-TRANSPORTE,2023
"339567",DEPÓSITOS COMPULSÓRIOS,2023
"339591",SENTENÇAS JUDICIAIS,2023
"339592",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"339593",INDENIZAÇÕES E RESTITUIÇÕES,2023
"339596",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2023
"339600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"339604",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"339608",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2023
"339614",DIÁRIAS - CIVIL,2023
"339618",AUXÍLIO FINANCEIRO A ESTUDANTES,2023
"339620",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"339630",MATERIAL DE CONSUMO,2023
"339631","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2023
"339632","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"339633",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"339634",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2023
"339635",SERVIÇOS DE CONSULTORIA,2023
"339636",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"339637",LOCAÇÃO DE MÃO-DE-OBRA,2023
"339638",ARRENDAMENTO MERCANTIL,2023
"339639",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"339641",CONTRIBUIÇÕES,2023
"339645",SUBVENÇÕES ECONÔMICAS,2023
"339646",AUXÍLIO-ALIMENTAÇÃO,2023
"339647",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"339648",OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,2023
"339649",AUXÍLIO-TRANSPORTE,2023
"339667",DEPÓSITOS COMPULSÓRIOS,2023
"339691",SENTENÇAS JUDICIAIS,2023
"339692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"339693",INDENIZAÇÕES E RESTITUIÇÕES,2023
"442041",CONTRIBUIÇÕES,2023
"442042",AUXÍLIOS,2023
"442251",OBRAS E INSTALAÇÕES,2023
"442252",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"442292",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"442293",INDENIZAÇÕES E RESTITUIÇÕES,2023
"443041",CONTRIBUIÇÕES,2023
"443042",AUXÍLIOS,2023
"443141",CONTRIBUIÇÕES,2023
"443142",AUXÍLIOS,2023
"443192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"443220",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"443251",OBRAS E INSTALAÇÕES,2023
"443252",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"443292",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"443293",INDENIZAÇÕES E RESTITUIÇÕES,2023
"444000",Transferências a Municípios,2023
"444041",CONTRIBUIÇÕES,2023
"339003",PENSÕES,2024
"339040",SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA,2024
"339041",CONTRIBUIÇÕES,2024
"339045",SUBVENÇÕES ECONÔMICAS,2024
"339046",AUXÍLIO-ALIMENTAÇÃO,2024
"339047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"339048",AUXÍLIO FINANCEIRO A PESSOAS FÍSICAS,2024
"444042",AUXÍLIOS,2023
"444092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"444141",CONTRIBUIÇÕES,2023
"444142",AUXÍLIOS,2023
"444192",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"444214",DIÁRIAS - CIVIL,2023
"444251",OBRAS E INSTALAÇÕES,2023
"444252",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"444292",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"444541",CONTRIBUIÇÕES,2023
"444542",AUXÍLIOS,2023
"444592",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"444641",CONTRIBUIÇÕES,2023
"444642",AUXÍLIOS,2023
"444692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"445000",Transferências a Instituições Privadas sem Fins Lucrativos,2023
"445014",DIÁRIAS - CIVIL,2023
"445030",MATERIAL DE CONSUMO,2023
"445036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"445039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"445041",CONTRIBUIÇÕES,2023
"445042",AUXÍLIOS,2023
"445047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"445051",OBRAS E INSTALAÇÕES,2023
"445052",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"445085",CONTRATO DE GESTÃO,2023
"445092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"446041",CONTRIBUIÇÕES,2023
"446042",AUXÍLIOS,2023
"446045",SUBVENÇÕES ECONÔMICAS,2023
"446782",APORTE DE RECURSOS PELO PARCEIRO PÚBLICO EM FAVOR DO PARCEIRO PRIVADO DECORRENTE DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP,2023
"446783","DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP, EXCETO SUBVENÇÕES ECONÔMICAS, APORTE E FUNDO GARANTIDOR",2023
"446792",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"447041",CONTRIBUIÇÕES,2023
"447042",AUXÍLIOS,2023
"447152",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"447170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"447300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2023
"447370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"447400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2023
"447470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"447541",CONTRIBUIÇÕES,2023
"447542",AUXÍLIOS,2023
"447641",CONTRIBUIÇÕES,2023
"447642",AUXÍLIOS,2023
"448041",CONTRIBUIÇÕES,2023
"448042",AUXÍLIOS,2023
"448051",OBRAS E INSTALAÇÕES,2023
"448052",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"449000",Aplicações Diretas,2023
"449004",CONTRATAÇÃO POR TEMPO DETERMINADO,2023
"449014",DIÁRIAS - CIVIL,2023
"449015",DIÁRIAS - MILITAR,2023
"449017",OUTRAS DESPESAS VARIÁVEIS - PESSOAL MILITAR,2023
"449018",AUXÍLIO FINANCEIRO A ESTUDANTES,2023
"449020",AUXÍLIO FINANCEIRO A PESQUISADORES,2023
"449030",MATERIAL DE CONSUMO,2023
"449032","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2023
"449033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2023
"449035",SERVIÇOS DE CONSULTORIA,2023
"449036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2023
"449037",LOCAÇÃO DE MÃO-DE-OBRA,2023
"449039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"449040",Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,2023
"449042",AUXÍLIOS,2023
"449045",SUBVENÇÕES ECONÔMICAS,2023
"449047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"449048",OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,2023
"449051",OBRAS E INSTALAÇÕES,2023
